id	proactive	emot_intel	sjt	work_samp	str_int	consc	cog_flex	work_exp	degree	job_perf	citizenship	promotion	high_potential	wrok_exp
4560	49	52	45	42	47	47	42	0-1	None	42	33	No	No	0-1
4561	55	44	49	45	56	58	48	11+	Associate	56	58	No	Yes	11+
4562	57	48	54	54	54	50	56	0-1	Associate	56	49	No	No	0-1
4564	52	43	47	44	51	50	46	2-5	Bachelor	37	43	No	No	2-5
4565	50	39	38	39	45	49	41	2-5	None	35	33	No	No	2-5
4566	51	40	51	50	47	49	43	0-1	Bachelor	37	38	No	No	0-1
4567	50	45	46	42	43	45	43	0-1	None	43	49	No	No	0-1
4568	56	51	48	50	53	56	48	2-5	Bachelor	52	41	No	No	2-5
4570	53	45	48	50	47	51	45	2-5	Bachelor	39	43	No	No	2-5
4571	52	47	44	43	47	50	46	0-1	Bachelor	44	46	No	Yes	0-1
4572	51	42	41	45	50	55	45	0-1	Bachelor	43	37	No	No	0-1
4573	52	47	47	45	47	50	43	6-10	Associate	41	45	No	No	6-10
4574	55	45	50	47	50	58	49	2-5	Associate	44	52	No	No	2-5
4575	54	43	47	46	40	44	40	0-1	None	36	34	No	No	0-1
4577	51	45	43	46	49	47	52	0-1	Bachelor	39	41	No	No	0-1
4579	54	45	54	45	48	52	47	2-5	Associate	42	43	Yes	Yes	2-5
4580	52	45	43	45	45	47	41	0-1	None	34	39	No	No	0-1
4581	55	47	49	48	47	54	43	0-1	Associate	45	43	No	Yes	0-1
4582	53	49	49	48	52	49	43	0-1	Doctorate	46	36	No	No	0-1
4584	53	45	48	44	46	46	38	2-5	None	43	43	No	No	2-5
4585	55	44	47	51	50	65	45	0-1	Master	46	50	No	No	0-1
4586	56	44	47	48	49	54	45	2-5	Associate	47	48	No	Yes	2-5
4587	50	45	49	48	50	55	49	0-1	Associate	45	52	No	No	0-1
4588	57	46	50	46	51	49	48	0-1	Bachelor	53	45	No	No	0-1
4589	52	46	44	49	48	48	45	0-1	Master	50	41	No	No	0-1
4590	53	46	44	40	47	51	45	6-10	Associate	41	47	No	No	6-10
4591	52	47	48	46	49	53	49	2-5	Doctorate	43	41	No	No	2-5
4596	54	51	51	51	57	55	51	0-1	Bachelor	53	52	No	Yes	0-1
4597	52	49	51	41	49	49	42	0-1	None	39	42	No	No	0-1
4599	49	53	45	38	49	46	45	2-5	Associate	36	46	No	No	2-5
4600	59	52	54	52	58	56	54	0-1	Associate	55	62	No	Yes	0-1
4602	53	48	46	46	56	52	51	11+	Bachelor	48	55	No	No	11+
4603	52	44	48	43	51	52	39	11+	Associate	46	39	No	No	11+
4605	54	48	49	44	51	48	45	2-5	Bachelor	46	44	No	Yes	2-5
4606	58	46	53	48	55	58	53	6-10	Bachelor	50	61	No	No	6-10
4607	51	43	42	47	45	52	40	2-5	Associate	37	39	No	No	2-5
4608	59	49	53	45	43	49	43	2-5	Bachelor	48	48	Yes	Yes	2-5
4609	58	46	51	50	52	58	50	2-5	Bachelor	61	49	No	Yes	2-5
4611	47	39	42	44	47	47	47	0-1	Associate	32	39	No	No	0-1
4612	59	50	51	53	52	61	55	11+	Bachelor	62	64	Yes	Yes	11+
4615	49	40	45	42	41	51	40	2-5	None	35	41	No	No	2-5
4616	50	41	49	40	48	46	46	6-10	Associate	48	48	No	No	6-10
4618	51	49	46	42	48	46	46	0-1	Bachelor	34	48	No	No	0-1
4619	51	45	53	48	45	57	48	0-1	None	51	48	No	Yes	0-1
4620	57	49	51	48	54	53	50	2-5	Master	53	48	No	Yes	2-5
4621	50	50	47	42	46	47	41	0-1	None	43	42	No	Yes	0-1
4623	52	46	51	48	49	52	42	2-5	Associate	51	54	No	Yes	2-5
4624	58	44	49	49	44	50	45	2-5	None	39	48	No	No	2-5
4625	52	47	48	49	45	48	51	0-1	Bachelor	42	49	No	No	0-1
4626	56	51	49	46	56	55	49	6-10	None	50	48	No	Yes	6-10
4627	48	39	41	42	43	48	43	0-1	None	32	27	No	Yes	0-1
4629	54	54	55	44	54	55	52	0-1	Bachelor	41	48	No	No	0-1
4630	47	46	39	42	43	52	44	0-1	None	43	38	No	No	0-1
4631	49	40	40	46	48	47	40	0-1	None	35	41	No	No	0-1
4632	56	42	49	48	53	54	48	0-1	Bachelor	47	43	Yes	No	0-1
4633	57	47	51	50	52	54	50	6-10	Bachelor	53	50	No	Yes	6-10
4634	51	50	47	45	50	55	41	0-1	None	43	38	No	No	0-1
4635	52	49	52	45	50	48	45	0-1	Associate	41	42	No	Yes	0-1
4637	45	46	46	43	47	50	50	0-1	Bachelor	38	39	No	No	0-1
4639	52	48	50	41	53	52	46	2-5	Master	44	48	No	No	2-5
4643	50	42	46	40	48	49	44	0-1	Bachelor	37	46	No	No	0-1
4644	51	48	49	46	47	51	40	6-10	None	39	45	No	No	6-10
4645	48	43	45	41	42	49	40	2-5	Associate	35	37	No	No	2-5
4646	53	47	45	40	47	46	42	0-1	None	40	33	No	No	0-1
4647	51	39	36	39	45	52	40	2-5	None	29	38	No	No	2-5
4648	58	40	51	47	52	50	46	2-5	None	47	44	No	Yes	2-5
4649	54	48	52	47	51	50	48	2-5	Bachelor	51	44	No	No	2-5
4650	55	47	42	41	51	54	51	6-10	Associate	50	46	No	Yes	6-10
4652	56	51	55	49	55	48	54	0-1	Associate	48	56	No	No	0-1
4653	51	42	49	46	48	53	43	0-1	Associate	38	50	No	No	0-1
4655	50	52	47	43	51	52	50	0-1	None	41	45	No	No	0-1
4656	49	48	43	44	46	49	46	2-5	Bachelor	41	39	No	No	2-5
4657	49	45	44	45	45	47	38	0-1	None	37	28	No	No	0-1
4658	52	48	43	44	46	49	50	6-10	Bachelor	47	46	No	Yes	6-10
4660	53	42	45	48	45	54	44	6-10	Bachelor	43	48	No	No	6-10
4661	49	45	48	47	47	51	54	2-5	Associate	41	39	No	No	2-5
4662	56	46	49	46	47	57	49	0-1	Associate	49	47	No	No	0-1
4663	52	42	48	44	46	52	40	6-10	Bachelor	46	36	No	No	6-10
4664	51	45	45	45	47	41	50	2-5	Doctorate	50	43	No	No	2-5
4668	57	47	50	46	51	47	50	0-1	Bachelor	35	50	No	No	0-1
4669	50	42	48	45	49	50	42	0-1	None	40	38	No	No	0-1
4673	52	45	45	42	50	47	48	6-10	Bachelor	45	43	Yes	No	6-10
4674	58	47	52	49	48	62	44	0-1	Bachelor	46	49	No	Yes	0-1
4675	55	46	48	46	54	56	51	0-1	Bachelor	41	52	No	No	0-1
4676	52	47	45	46	47	50	43	6-10	Associate	55	43	No	No	6-10
4677	47	47	39	41	44	48	38	0-1	None	37	39	No	No	0-1
4678	53	45	43	44	45	53	42	6-10	Associate	48	42	No	Yes	6-10
4679	59	50	52	46	55	56	42	2-5	Bachelor	50	54	No	No	2-5
4680	51	35	43	41	45	50	48	11+	Bachelor	44	42	No	No	11+
4681	51	48	48	43	54	47	48	0-1	None	38	36	No	No	0-1
4683	52	44	42	43	44	51	42	2-5	None	38	41	No	No	2-5
4684	53	45	49	48	45	56	44	6-10	Associate	53	40	No	No	6-10
4685	56	49	50	50	51	55	45	6-10	None	57	45	No	No	6-10
4686	49	44	42	43	47	52	36	2-5	None	35	28	No	No	2-5
4688	47	44	41	45	46	49	41	0-1	None	36	40	No	No	0-1
4689	51	40	41	41	51	44	46	6-10	Bachelor	42	36	No	No	6-10
4690	54	51	48	45	51	46	43	0-1	Bachelor	50	49	No	Yes	0-1
4691	52	47	48	46	53	47	49	2-5	Bachelor	44	43	No	Yes	2-5
4692	52	44	49	48	47	59	49	6-10	Bachelor	49	39	No	No	6-10
4693	50	44	51	46	48	47	43	6-10	Bachelor	38	40	No	No	6-10
4694	48	39	43	42	45	47	41	0-1	None	42	38	No	No	0-1
4696	56	47	47	48	52	55	48	6-10	Bachelor	44	52	No	No	6-10
4697	56	45	52	52	46	50	41	0-1	Associate	47	42	No	No	0-1
4698	56	51	53	53	46	53	47	0-1	Bachelor	51	51	Yes	Yes	0-1
4699	50	52	46	42	47	46	42	0-1	None	39	38	No	No	0-1
4700	50	51	47	44	49	52	46	0-1	Bachelor	44	41	No	No	0-1
4701	51	48	49	46	52	53	49	0-1	Bachelor	54	47	No	No	0-1
4702	47	40	41	43	40	55	43	0-1	None	34	45	No	No	0-1
4703	54	48	52	48	54	51	53	2-5	None	51	51	Yes	No	2-5
4705	51	45	48	46	52	49	48	0-1	None	44	45	No	No	0-1
4706	56	46	48	46	51	54	49	2-5	None	49	40	No	No	2-5
4709	52	46	41	40	48	50	47	2-5	Bachelor	46	40	No	No	2-5
4711	48	44	37	41	47	50	43	6-10	None	47	43	No	Yes	6-10
4713	47	47	48	39	47	47	40	0-1	None	28	35	No	No	0-1
4714	50	49	51	49	47	54	49	2-5	None	53	52	No	Yes	2-5
4715	52	44	46	41	47	50	49	2-5	Bachelor	37	37	No	No	2-5
4719	49	49	42	43	49	50	51	0-1	None	42	44	No	Yes	0-1
4720	53	46	46	43	50	50	47	0-1	Bachelor	35	44	No	No	0-1
4721	55	50	49	48	57	44	46	0-1	Doctorate	50	42	No	No	0-1
4722	56	50	46	46	49	58	39	6-10	None	50	50	No	Yes	6-10
4724	49	44	45	46	42	56	39	0-1	None	41	44	No	No	0-1
4725	54	47	45	49	49	61	49	2-5	Master	57	54	Yes	No	2-5
4726	48	50	48	42	46	51	49	2-5	Bachelor	42	41	No	No	2-5
4728	59	50	50	53	51	58	48	0-1	Bachelor	51	67	No	Yes	0-1
4729	54	46	44	48	50	52	52	2-5	Bachelor	48	44	Yes	Yes	2-5
4732	53	50	54	50	53	48	47	0-1	Bachelor	41	49	No	Yes	0-1
4733	49	47	42	42	47	54	43	6-10	Bachelor	41	38	No	No	6-10
4734	62	54	57	50	56	59	52	0-1	Master	62	65	No	No	0-1
4735	49	40	49	43	45	50	44	2-5	Associate	37	31	Yes	No	2-5
4738	55	53	53	50	54	54	54	6-10	Associate	60	62	No	Yes	6-10
4740	56	56	51	50	53	53	56	2-5	None	59	55	Yes	Yes	2-5
4741	51	51	55	49	51	52	53	2-5	Bachelor	45	50	No	No	2-5
4744	54	47	52	50	53	63	42	6-10	Associate	53	56	No	Yes	6-10
4746	54	44	43	50	48	59	45	6-10	Bachelor	55	30	No	No	6-10
4747	48	41	42	42	42	51	40	0-1	None	43	47	No	No	0-1
4749	55	49	51	47	48	54	49	2-5	Bachelor	58	42	No	No	2-5
4750	53	45	49	42	48	49	46	0-1	Bachelor	52	44	No	No	0-1
4752	53	45	48	43	52	51	44	0-1	Bachelor	46	44	No	No	0-1
4755	53	42	42	44	51	48	50	0-1	None	45	43	No	No	0-1
4756	57	45	48	47	47	52	41	0-1	None	37	38	No	No	0-1
4757	53	52	46	44	56	51	49	0-1	None	54	39	No	No	0-1
4758	46	45	42	41	43	46	43	0-1	Associate	35	44	No	No	0-1
4759	53	47	44	44	46	55	45	0-1	Bachelor	51	39	No	No	0-1
4760	51	45	47	46	51	54	48	6-10	Bachelor	48	43	No	No	6-10
4761	55	51	52	49	54	52	52	2-5	Bachelor	52	59	No	Yes	2-5
4763	54	50	43	42	54	51	54	0-1	Bachelor	56	48	No	Yes	0-1
4765	55	48	50	45	48	46	44	2-5	Associate	37	45	No	No	2-5
4768	60	51	54	50	54	57	53	2-5	Bachelor	62	56	No	Yes	2-5
4771	50	44	47	43	43	51	39	2-5	None	32	40	No	No	2-5
4772	55	45	45	45	46	48	51	0-1	Doctorate	47	53	No	No	0-1
4773	55	47	51	52	50	45	51	0-1	None	44	45	No	Yes	0-1
4775	56	44	48	48	47	50	41	6-10	None	53	41	No	No	6-10
4776	54	56	50	49	52	53	45	11+	Associate	56	60	No	Yes	11+
4778	50	44	43	38	49	49	44	0-1	Bachelor	36	49	No	No	0-1
4781	48	44	46	42	46	40	42	0-1	None	27	39	No	No	0-1
4783	48	45	44	44	47	51	48	6-10	Master	49	42	No	No	6-10
4784	48	38	43	39	45	48	47	0-1	None	52	34	No	No	0-1
4785	52	44	48	46	44	52	45	6-10	Bachelor	51	39	No	No	6-10
4787	55	48	46	46	47	50	38	0-1	None	41	54	No	No	0-1
4789	50	47	49	46	46	47	45	2-5	Bachelor	37	40	No	No	2-5
4790	45	47	48	46	48	47	41	0-1	Associate	35	29	No	No	0-1
4791	55	50	53	45	54	49	53	0-1	Bachelor	56	60	No	Yes	0-1
4792	47	42	45	45	48	50	50	0-1	Bachelor	44	36	No	No	0-1
4793	45	36	42	42	43	47	43	0-1	Bachelor	44	41	No	No	0-1
4794	48	44	48	41	45	44	42	0-1	None	35	41	No	No	0-1
4795	53	46	47	39	53	48	46	6-10	Bachelor	46	42	No	No	6-10
4796	51	47	41	39	46	49	49	2-5	Bachelor	45	39	No	No	2-5
4797	55	49	47	41	53	48	49	0-1	Bachelor	51	49	No	No	0-1
4798	50	45	41	44	44	50	41	2-5	None	36	29	No	No	2-5
4800	49	44	46	46	45	49	46	11+	Associate	40	40	No	No	11+
4801	51	44	48	47	52	55	46	0-1	Bachelor	44	35	No	No	0-1
4802	59	59	59	55	54	58	48	0-1	Bachelor	65	63	No	No	0-1
4803	52	46	48	47	48	52	45	2-5	Bachelor	39	45	No	No	2-5
4806	51	49	52	50	55	58	45	0-1	Bachelor	39	47	No	No	0-1
4807	58	57	56	46	55	54	49	0-1	None	54	58	No	Yes	0-1
4809	48	38	37	39	44	50	38	2-5	Associate	40	38	No	No	2-5
4811	59	48	50	48	53	57	48	2-5	Associate	45	61	No	No	2-5
4812	57	56	51	50	54	57	44	6-10	Bachelor	65	47	No	Yes	6-10
4813	54	52	53	51	51	51	50	2-5	Associate	49	55	No	No	2-5
4814	56	53	50	45	43	47	44	0-1	Bachelor	42	45	No	No	0-1
4815	50	44	46	41	46	46	50	0-1	Bachelor	46	50	No	No	0-1
4816	52	46	46	44	45	46	49	0-1	Bachelor	45	27	No	No	0-1
4817	53	44	50	47	47	48	55	2-5	Bachelor	47	48	No	No	2-5
4818	50	47	42	39	45	50	46	6-10	Bachelor	49	43	No	Yes	6-10
4819	48	50	45	40	48	44	44	0-1	Bachelor	39	45	No	No	0-1
4820	48	42	39	41	43	46	46	0-1	Bachelor	35	41	No	No	0-1
4821	51	46	47	45	48	50	50	6-10	None	43	39	No	No	6-10
4822	50	45	49	46	49	50	54	0-1	Bachelor	37	41	No	No	0-1
4824	55	49	49	48	48	54	47	0-1	Associate	47	53	No	No	0-1
4826	51	43	45	49	45	56	44	0-1	Associate	37	40	Yes	No	0-1
4827	54	47	50	48	47	56	49	2-5	Bachelor	49	50	No	No	2-5
4829	50	46	45	44	41	51	42	0-1	None	48	40	No	No	0-1
4831	55	40	51	52	49	57	44	6-10	Bachelor	47	43	No	Yes	6-10
4832	59	45	48	49	51	62	46	6-10	Bachelor	60	48	No	Yes	6-10
4836	57	55	54	49	53	52	51	0-1	Bachelor	62	52	Yes	No	0-1
4837	50	44	47	46	46	48	43	0-1	Associate	42	43	Yes	Yes	0-1
4838	55	51	49	45	49	46	44	0-1	Associate	32	41	No	No	0-1
4840	48	45	49	44	46	45	42	2-5	None	36	33	No	No	2-5
4841	53	46	46	41	51	56	46	6-10	Associate	48	37	No	No	6-10
4842	59	43	48	47	48	56	44	0-1	Bachelor	47	40	No	No	0-1
4843	50	44	45	43	49	45	42	2-5	None	44	36	No	No	2-5
4844	51	48	47	44	48	57	44	2-5	Master	52	47	No	No	2-5
4845	50	41	46	44	39	47	40	0-1	None	37	43	No	No	0-1
4847	50	40	42	40	44	45	44	0-1	Bachelor	42	37	No	No	0-1
4849	56	48	49	47	55	59	51	2-5	Associate	54	54	No	Yes	2-5
4850	47	47	43	49	42	55	45	11+	Master	59	42	No	No	11+
4851	57	46	46	48	54	57	43	2-5	None	51	44	No	No	2-5
4852	51	48	48	42	49	47	46	0-1	Bachelor	49	46	No	No	0-1
4853	52	39	41	44	48	53	41	0-1	None	44	41	No	No	0-1
4854	48	45	44	48	46	50	44	2-5	Bachelor	41	32	No	No	2-5
4855	51	42	44	46	40	50	49	6-10	Bachelor	44	38	No	No	6-10
4857	61	60	57	53	58	55	56	2-5	Associate	65	66	Yes	Yes	2-5
4859	50	45	45	40	47	45	36	0-1	None	46	43	No	No	0-1
4860	48	49	48	40	49	50	48	0-1	Bachelor	43	47	Yes	Yes	0-1
4861	46	48	43	39	45	53	43	2-5	None	40	42	No	No	2-5
4862	51	45	44	42	46	49	42	0-1	None	42	39	No	No	0-1
4863	49	48	44	46	46	47	48	0-1	None	41	36	Yes	No	0-1
4864	59	56	50	49	55	58	45	11+	Bachelor	52	58	Yes	Yes	11+
4865	50	47	46	35	49	44	47	0-1	Bachelor	40	36	No	No	0-1
4866	51	46	47	51	49	60	42	11+	None	44	48	No	No	11+
4867	55	53	50	47	53	57	49	11+	Bachelor	67	57	No	Yes	11+
4868	50	46	46	44	49	47	49	0-1	Bachelor	49	39	No	No	0-1
4869	56	43	40	47	49	55	44	6-10	None	53	42	No	No	6-10
4870	53	53	47	42	51	52	50	0-1	Bachelor	42	48	No	No	0-1
4871	51	42	43	40	44	50	41	0-1	None	31	43	No	No	0-1
4872	53	47	49	44	53	47	43	2-5	Bachelor	26	41	No	No	2-5
4873	57	55	53	51	54	54	46	6-10	None	56	49	No	Yes	6-10
4874	49	44	46	50	40	54	42	6-10	None	39	43	No	No	6-10
4876	52	41	41	45	46	52	43	2-5	Master	47	35	No	No	2-5
4877	48	44	43	40	43	46	41	0-1	Associate	35	38	No	No	0-1
4878	53	49	53	45	57	53	46	6-10	Bachelor	44	56	No	No	6-10
4879	55	50	49	47	54	52	45	0-1	Bachelor	40	52	No	No	0-1
4880	47	45	49	43	44	44	45	2-5	Bachelor	35	45	No	No	2-5
4884	49	43	41	39	47	44	46	0-1	Bachelor	34	39	No	No	0-1
4885	49	43	44	43	46	49	51	0-1	Associate	50	40	No	No	0-1
4886	50	43	47	46	40	48	39	0-1	None	48	35	No	No	0-1
4887	51	47	44	40	46	48	41	0-1	None	46	45	Yes	No	0-1
4888	50	39	46	47	44	50	43	0-1	Associate	46	30	No	No	0-1
4889	52	49	42	41	43	51	43	11+	None	40	38	No	No	11+
4892	51	48	47	48	49	50	47	2-5	Master	45	47	No	No	2-5
4893	51	47	48	48	47	53	45	11+	Associate	47	45	No	Yes	11+
4894	59	49	56	49	56	55	51	0-1	Bachelor	58	62	No	Yes	0-1
4895	49	44	48	48	44	48	42	2-5	None	34	36	No	No	2-5
4896	52	41	43	46	46	53	45	6-10	Bachelor	51	36	No	No	6-10
4898	53	55	50	50	51	51	57	11+	Bachelor	51	60	No	Yes	11+
4900	57	50	50	48	48	51	46	6-10	Bachelor	51	48	No	No	6-10
4901	55	49	46	49	46	51	43	11+	None	44	45	Yes	Yes	11+
4904	54	42	45	45	50	59	41	2-5	Associate	40	47	No	No	2-5
4905	47	46	42	42	47	53	45	0-1	Bachelor	43	46	No	Yes	0-1
4906	49	47	43	43	44	47	39	2-5	Associate	44	43	No	Yes	2-5
4909	51	51	44	44	52	52	40	2-5	None	49	36	No	No	2-5
4910	54	49	51	50	51	53	47	2-5	Bachelor	54	44	No	No	2-5
4911	53	51	49	45	47	55	43	6-10	Bachelor	44	55	No	No	6-10
4912	50	46	48	41	49	49	45	0-1	Master	36	46	No	No	0-1
4913	57	49	51	48	52	51	53	6-10	Associate	52	57	No	Yes	6-10
4914	49	46	46	42	44	46	39	0-1	None	35	46	No	No	0-1
4915	66	58	53	51	55	56	47	2-5	None	65	65	No	Yes	2-5
4916	54	50	50	52	49	55	48	0-1	Associate	50	51	No	No	0-1
4920	52	40	40	46	43	47	42	0-1	None	32	33	No	No	0-1
4922	51	48	45	42	52	52	44	2-5	Master	41	46	No	No	2-5
4923	52	42	46	47	55	50	43	0-1	None	35	39	No	No	0-1
4924	47	48	40	41	41	47	42	6-10	None	28	39	No	No	6-10
4925	49	42	47	47	40	50	41	2-5	None	47	35	No	No	2-5
4926	58	52	51	49	53	50	45	6-10	Bachelor	52	47	No	No	6-10
4927	51	54	50	45	48	47	49	0-1	Bachelor	44	55	No	No	0-1
4929	52	44	45	45	51	55	52	6-10	Bachelor	47	44	No	No	6-10
4930	53	43	44	44	52	50	49	2-5	Doctorate	40	47	No	No	2-5
4932	59	46	48	49	50	52	48	0-1	Bachelor	45	51	No	No	0-1
4933	56	50	50	51	55	45	47	2-5	Bachelor	45	42	Yes	Yes	2-5
4934	51	46	50	37	55	50	44	0-1	Associate	35	41	Yes	No	0-1
4935	48	43	43	44	43	43	45	2-5	Bachelor	26	29	No	No	2-5
4937	62	55	54	51	57	58	52	6-10	Bachelor	55	70	Yes	Yes	6-10
4938	55	52	52	53	57	61	47	6-10	Associate	60	59	No	Yes	6-10
4939	56	45	46	50	45	49	40	6-10	None	46	43	No	Yes	6-10
4940	53	47	48	43	52	60	42	2-5	None	41	48	No	Yes	2-5
4941	64	55	52	48	57	55	51	2-5	Associate	52	64	No	No	2-5
4942	48	42	43	44	45	47	37	0-1	Associate	43	38	No	No	0-1
4943	53	48	47	46	48	51	43	2-5	Bachelor	50	44	No	Yes	2-5
4945	49	49	45	43	42	48	39	0-1	Associate	42	41	No	No	0-1
4946	53	53	50	46	51	45	46	0-1	Bachelor	42	48	No	No	0-1
4948	54	51	52	49	48	52	49	0-1	None	48	48	No	No	0-1
4949	52	49	48	43	47	51	48	0-1	None	46	53	No	No	0-1
4950	49	43	45	46	47	48	40	2-5	None	37	33	No	No	2-5
4951	52	47	47	43	44	51	42	2-5	Associate	47	44	No	Yes	2-5
4953	47	38	43	41	44	46	44	0-1	Bachelor	45	36	No	No	0-1
4954	61	58	58	56	61	53	55	0-1	None	77	64	Yes	Yes	0-1
4955	48	46	44	41	47	48	46	0-1	Bachelor	38	38	No	No	0-1
4957	61	49	55	56	52	56	52	6-10	Bachelor	64	60	Yes	No	6-10
4958	54	49	52	51	55	62	47	0-1	Master	55	43	No	No	0-1
4959	53	46	45	43	52	50	48	0-1	Master	47	35	No	No	0-1
4960	52	47	44	43	47	58	43	6-10	Associate	58	42	No	No	6-10
4961	49	50	45	46	46	51	44	0-1	Bachelor	43	34	No	No	0-1
4962	57	47	49	48	53	56	52	2-5	Bachelor	45	45	No	No	2-5
4963	54	45	46	44	52	46	42	0-1	None	39	37	No	No	0-1
4964	44	37	37	38	42	50	39	2-5	Associate	41	35	No	No	2-5
4965	49	41	44	45	42	49	44	0-1	Bachelor	37	41	No	No	0-1
4966	59	53	55	49	51	51	46	2-5	Bachelor	48	47	No	Yes	2-5
4967	54	46	47	43	41	49	43	0-1	None	40	31	No	No	0-1
4968	47	34	40	41	43	44	36	0-1	None	35	24	No	No	0-1
4969	57	58	51	46	53	45	54	0-1	Associate	58	46	No	No	0-1
4970	61	52	53	47	57	54	54	6-10	Doctorate	60	60	No	Yes	6-10
4971	51	46	45	44	46	50	47	2-5	Bachelor	42	52	No	No	2-5
4972	56	44	49	47	51	59	45	6-10	Bachelor	51	47	No	Yes	6-10
4973	55	51	51	47	51	55	44	6-10	Bachelor	50	49	No	Yes	6-10
4976	49	49	49	50	50	54	47	2-5	Associate	45	47	No	Yes	2-5
4977	52	50	52	44	48	50	44	6-10	Bachelor	48	44	No	Yes	6-10
4978	54	49	48	52	56	53	55	6-10	Master	53	56	Yes	Yes	6-10
4979	50	41	38	41	44	50	41	6-10	None	43	40	No	No	6-10
4980	51	49	47	43	44	44	47	2-5	Bachelor	37	47	No	No	2-5
4981	53	47	48	47	46	47	53	2-5	None	52	45	No	No	2-5
4982	52	46	45	49	42	45	42	0-1	None	38	43	No	No	0-1
4983	52	46	46	45	46	53	43	6-10	None	45	51	No	No	6-10
4985	57	49	48	46	51	54	46	6-10	Bachelor	48	44	No	Yes	6-10
4986	58	45	51	50	57	58	47	0-1	Associate	45	46	No	No	0-1
4987	50	36	49	46	44	54	42	2-5	None	37	31	No	No	2-5
4988	54	46	48	47	50	55	51	2-5	Bachelor	47	51	No	No	2-5
4989	55	46	51	46	47	57	44	11+	Bachelor	57	52	No	Yes	11+
4990	60	45	51	47	57	58	52	2-5	Bachelor	57	49	No	Yes	2-5
4992	52	53	47	45	51	58	48	2-5	Bachelor	49	49	No	No	2-5
4993	54	45	44	46	52	51	43	2-5	None	42	45	No	No	2-5
4994	46	46	45	43	50	44	42	2-5	None	39	41	No	No	2-5
4996	49	44	46	44	44	43	46	2-5	Associate	33	40	No	No	2-5
4997	50	47	45	45	44	50	48	6-10	Bachelor	49	43	Yes	Yes	6-10
4998	49	47	46	43	46	43	46	0-1	Associate	36	39	No	No	0-1
5000	44	44	46	42	42	44	45	2-5	Bachelor	37	32	No	No	2-5
5001	52	50	50	46	54	52	55	0-1	Bachelor	40	52	No	No	0-1
5002	51	44	44	40	48	42	40	0-1	None	29	33	No	No	0-1
5004	55	50	49	51	51	53	47	2-5	Bachelor	60	40	No	No	2-5
5005	56	45	47	44	47	50	44	0-1	Bachelor	46	44	No	Yes	0-1
5006	52	47	44	44	50	60	42	6-10	None	46	40	No	No	6-10
5008	54	44	45	42	49	52	46	0-1	Bachelor	48	40	No	No	0-1
5010	50	47	46	44	49	44	46	0-1	Associate	40	34	No	No	0-1
5011	49	41	41	43	39	51	37	6-10	None	46	30	No	No	6-10
5013	56	50	54	52	52	51	47	11+	Associate	51	50	No	Yes	11+
5014	47	47	44	42	47	48	48	2-5	None	41	33	No	No	2-5
5015	50	39	40	44	45	50	46	6-10	Associate	41	37	No	No	6-10
5017	52	41	42	42	44	55	42	0-1	None	47	47	No	No	0-1
5018	50	48	46	41	51	46	46	2-5	Bachelor	38	43	No	No	2-5
5020	49	43	41	38	42	40	39	0-1	Bachelor	35	38	No	No	0-1
5021	51	44	43	44	50	45	47	0-1	None	39	41	No	No	0-1
5022	52	45	48	43	48	47	47	0-1	Bachelor	44	44	No	No	0-1
5023	55	49	55	51	52	50	47	2-5	Bachelor	44	51	No	No	2-5
5024	52	50	41	40	47	50	44	2-5	Bachelor	35	37	Yes	No	2-5
5025	49	42	42	39	45	49	46	2-5	Bachelor	39	30	No	No	2-5
5027	50	40	46	46	49	50	46	2-5	Bachelor	40	32	No	No	2-5
5028	49	45	50	46	45	49	42	0-1	Associate	36	38	Yes	No	0-1
5029	46	48	44	44	51	50	46	2-5	Associate	42	41	No	No	2-5
5030	46	43	42	40	43	47	44	2-5	Bachelor	36	34	No	No	2-5
5032	56	56	53	45	54	51	49	0-1	Bachelor	56	60	No	Yes	0-1
5033	49	51	48	43	49	56	38	2-5	Bachelor	40	47	No	No	2-5
5034	51	40	45	46	48	50	45	0-1	Associate	43	27	No	No	0-1
5035	55	46	48	47	50	51	40	2-5	None	38	49	No	No	2-5
5036	55	44	50	46	48	50	45	2-5	Associate	42	47	No	No	2-5
5037	57	51	49	48	50	52	51	0-1	Bachelor	55	41	No	No	0-1
5038	50	47	51	45	45	47	44	0-1	Bachelor	39	41	No	No	0-1
5039	53	43	47	42	48	49	40	0-1	None	27	44	No	No	0-1
5040	39	38	32	31	43	41	37	0-1	None	24	30	No	No	0-1
5041	52	49	49	42	48	53	43	2-5	None	40	45	No	No	2-5
5042	53	50	45	45	45	43	46	0-1	Bachelor	48	40	No	No	0-1
5043	48	50	49	47	45	46	45	0-1	Bachelor	37	44	No	No	0-1
5044	53	42	48	46	48	58	41	2-5	None	50	47	No	Yes	2-5
5045	55	48	47	47	50	58	44	2-5	Bachelor	50	48	No	Yes	2-5
5047	56	49	53	50	56	55	48	6-10	Associate	57	52	Yes	No	6-10
5049	53	47	51	46	51	43	47	2-5	Bachelor	45	40	No	No	2-5
5050	53	48	47	41	57	49	50	2-5	None	34	55	No	No	2-5
5051	52	56	51	49	53	56	55	0-1	Bachelor	56	57	Yes	No	0-1
5052	47	45	48	46	46	56	50	2-5	Bachelor	39	46	No	No	2-5
5053	54	46	45	46	50	58	50	6-10	Bachelor	55	50	No	Yes	6-10
